Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year
9697,2023.22-6389-t01,respondent,"Samuel A. Alito, Jr.","That -- that would not qualify because the Florida schedule at that time included this drug, 123 Ioflupane?","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9698,2023.22-6389-t01,respondent,"Samuel A. Alito, Jr.","And when these people were arrested for possession of 10 kilos, I mean, 10 kilos wasn't a lot in New Jersey when I was -- when I was a U.S. Attorney there. That was our -- our minimum for prosecuting. I think you must have had bigger cases than that. But let's say 20 kilos. Somebody's arrested for 20 kilos of -- of cocaine. Is there any realistic possibility that this is 20 kilos of Ioflupane?","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9699,2023.22-6389-t01,respondent,"Samuel A. Alito, Jr.","Yeah, but all the ones before that are knocked out. Should we consider -- should we put out -- put the categorical approach out of our mind in -- out of our minds in considering what Congress intended?","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9700,2023.22-6389-t01,respondent,"Samuel A. Alito, Jr.","So, if we -- if we believe that Congress must have had the categorical approach in mind because that's what we said in Taylor and subsequent cases when it enacted the ACCA provision at issue here, what does that do to your argument?","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9701,2023.22-6389-t01,respondent,Elena Kagan,"Mr. Adler, could you speak to the distinction between federal prior convictions and state prior convictions and why it would be that they would be two rules, that the federal predicates would operate with the old drug schedules and the state predicates would operate with the new drug schedules?","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9702,2023.22-6389-t01,respondent,Neil Gorsuch,"Just to finish up where we left off, suppose the schedules are revised after the time of federal conviction. I understand that if they were increased -- if a new drug were added, you would say ex post facto violation. But, if a drug is removed, I think Mr. Green would say the defendant should get the benefit of that. You disagree? I want to understand why.","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9703,2023.22-6389-t01,respondent,Ketanji Brown Jackson,"Yes, I understand the government. What about Mr. Green's point?","<speaker>Andrew L. Adler</speaker><text>Mr. Chief Justice, and may it please the Court: The 922(g) offense is what triggers ACCA's penalties. The government, therefore, agrees that courts must apply ACCA's criteria in effect at the time of the 922(g) offense, not the prior conviction. For example, if Congress amended ACCA's criteria to delete burglary and someone then committed a 922(g) offense, all agree that a prior burglary conviction would not be an ACCA predicate, even if it was one at the time it occurred. The only question here then is whether ACCA's controlled substance criterion somehow warrants different treatment. And it does not. That criterion expressly incorporates the substances on the federal schedules. Under basic rules of statutory construction, that means the substances are effectively written into ACCA itself. So where a substance is removed from the schedules before the 922(g) offense, it is also removed from ACCA's coverage, no less than burglary in the hypothetical. I welcome the Court's questions.</text>",2023
9704,2023.22-6389-t01,petitioner,Clarence Thomas,"If we -- rather than looking at an underlying drug schedule, if the statute itself was amended, would your analysis be the same?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023
9705,2023.22-6389-t01,petitioner,Neil Gorsuch,"I think -- I think the question, though, is normally when we have a cross-reference, we look at the contemporaneous version of the cross-reference. I -- I think that's -- I think that's Mr. Jackson's primary argument. And the -- and the statutory text here says ""as defined in,"" which suggests we look at the present law, just as we normally would, just as you concede we -- a moment ago that we normally would. What in the text suggests this backward-looking approach that you want to put into it?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023
9706,2023.22-6389-t01,petitioner,Neil Gorsuch,"For sure. We ask backward-looking inquiry when we're saying do you have these things, these prior convictions. But, when we're asking what is a controlled -- what is a serious drug offense, that's defined, that's the section that we're now dealing with. So what do we -- what do we do with that?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023
