Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year
0,2009.08-1529-t01,respondent,Sonia Sotomayor,Can you tell me how many PHS personnel work in settings outside custodial settings?,"<speaker>Pratik A. Shah</speaker><text>Mr. Chief Justice, and may it please the Court: By its plain terms, section 233(a) precludes any civil action against officers and employees of the Public Health Service arising out of performance of their medical duties. Instead, it makes an action against the United States under the Federal Tort Claims Act the exclusive remedy for injury arising out of PHS-provided care. Unlike the Westfall Act, section 233 contains no carve-out for constitutional claims, nor is there any textual basis for which to imply one. Accordingly, this Court should reverse the Ninth Circuit's decision allowing Respondents' Bivens claims against the individual Petitioners on top of their FTCA claims against the United States. Now, even assuming Congress did not specifically have Bivens claims in mind at the time that they enacted this statute, that's no reason to limit the plain terms of section 233(a). First, Justice Kennedy, going to your question about whether there's authority for that proposition that when Congress doesn't specifically anticipate a certain set of facts yet the plain terms control, that that is the correct result, this Court has stated both in the RICO context as well as in other contexts that the fact that Congress doesn't specifically contemplate application of the statute to particular circumstances simply demonstrates the breadth of the statute and not any ambiguity. Those statements are set forth on page 15 of our brief, Sedima, Yeskey, and others. The second point I would make is the best indication of Congress's broad intent is simply the plain terms of the statute. Congress could have enacted a statute that only provided immunity for, say, negligent performance of medical duties. It included no such limitation in 233(a). It could have made the FTCA remedy exclusive of, say, only common law causes of action or State law causes of action, or even existing causes of action. It did not do that. It said it is the exclusive remedy for any other civil action by reason of the same subject matter. Congress could--</text>",2009
1,2009.08-1529-t01,respondent,Sonia Sotomayor,"--And is there a reason Congress would want to immunize PHS personnel against Bivens claims in a custodial setting, but not immunize Bureau of Prison personnel?","<speaker>Pratik A. Shah</speaker><text>Mr. Chief Justice, and may it please the Court: By its plain terms, section 233(a) precludes any civil action against officers and employees of the Public Health Service arising out of performance of their medical duties. Instead, it makes an action against the United States under the Federal Tort Claims Act the exclusive remedy for injury arising out of PHS-provided care. Unlike the Westfall Act, section 233 contains no carve-out for constitutional claims, nor is there any textual basis for which to imply one. Accordingly, this Court should reverse the Ninth Circuit's decision allowing Respondents' Bivens claims against the individual Petitioners on top of their FTCA claims against the United States. Now, even assuming Congress did not specifically have Bivens claims in mind at the time that they enacted this statute, that's no reason to limit the plain terms of section 233(a). First, Justice Kennedy, going to your question about whether there's authority for that proposition that when Congress doesn't specifically anticipate a certain set of facts yet the plain terms control, that that is the correct result, this Court has stated both in the RICO context as well as in other contexts that the fact that Congress doesn't specifically contemplate application of the statute to particular circumstances simply demonstrates the breadth of the statute and not any ambiguity. Those statements are set forth on page 15 of our brief, Sedima, Yeskey, and others. The second point I would make is the best indication of Congress's broad intent is simply the plain terms of the statute. Congress could have enacted a statute that only provided immunity for, say, negligent performance of medical duties. It included no such limitation in 233(a). It could have made the FTCA remedy exclusive of, say, only common law causes of action or State law causes of action, or even existing causes of action. It did not do that. It said it is the exclusive remedy for any other civil action by reason of the same subject matter. Congress could--</text>",2009
2,2009.08-1529-t01,respondent,"Samuel A. Alito, Jr.",Are they paid less than other -- than other Federal employees who perform similar functions? And what do -- what do physicians who are not -- were not employees of the Public Health Service do about liability for Bivens actions? Are they responsible for getting their own malpractice insurance?,"<speaker>Pratik A. Shah</speaker><text>Mr. Chief Justice, and may it please the Court: By its plain terms, section 233(a) precludes any civil action against officers and employees of the Public Health Service arising out of performance of their medical duties. Instead, it makes an action against the United States under the Federal Tort Claims Act the exclusive remedy for injury arising out of PHS-provided care. Unlike the Westfall Act, section 233 contains no carve-out for constitutional claims, nor is there any textual basis for which to imply one. Accordingly, this Court should reverse the Ninth Circuit's decision allowing Respondents' Bivens claims against the individual Petitioners on top of their FTCA claims against the United States. Now, even assuming Congress did not specifically have Bivens claims in mind at the time that they enacted this statute, that's no reason to limit the plain terms of section 233(a). First, Justice Kennedy, going to your question about whether there's authority for that proposition that when Congress doesn't specifically anticipate a certain set of facts yet the plain terms control, that that is the correct result, this Court has stated both in the RICO context as well as in other contexts that the fact that Congress doesn't specifically contemplate application of the statute to particular circumstances simply demonstrates the breadth of the statute and not any ambiguity. Those statements are set forth on page 15 of our brief, Sedima, Yeskey, and others. The second point I would make is the best indication of Congress's broad intent is simply the plain terms of the statute. Congress could have enacted a statute that only provided immunity for, say, negligent performance of medical duties. It included no such limitation in 233(a). It could have made the FTCA remedy exclusive of, say, only common law causes of action or State law causes of action, or even existing causes of action. It did not do that. It said it is the exclusive remedy for any other civil action by reason of the same subject matter. Congress could--</text>",2009
3,2009.08-1529-t01,respondent,"Samuel A. Alito, Jr.","If section 2679(b)(2), instead of saying paragraph (1) does not extend nor apply, had said the remedy against the United States provided by sections 1346(b), et cetera, and repeated that language from (b)(1), and then said: ""Is not the exclusive remedy in any civil action against an employee of the government. "" and continued with subsection (2), then the result here would be different, wouldn't it?","<speaker>Pratik A. Shah</speaker><text>Mr. Chief Justice, and may it please the Court: By its plain terms, section 233(a) precludes any civil action against officers and employees of the Public Health Service arising out of performance of their medical duties. Instead, it makes an action against the United States under the Federal Tort Claims Act the exclusive remedy for injury arising out of PHS-provided care. Unlike the Westfall Act, section 233 contains no carve-out for constitutional claims, nor is there any textual basis for which to imply one. Accordingly, this Court should reverse the Ninth Circuit's decision allowing Respondents' Bivens claims against the individual Petitioners on top of their FTCA claims against the United States. Now, even assuming Congress did not specifically have Bivens claims in mind at the time that they enacted this statute, that's no reason to limit the plain terms of section 233(a). First, Justice Kennedy, going to your question about whether there's authority for that proposition that when Congress doesn't specifically anticipate a certain set of facts yet the plain terms control, that that is the correct result, this Court has stated both in the RICO context as well as in other contexts that the fact that Congress doesn't specifically contemplate application of the statute to particular circumstances simply demonstrates the breadth of the statute and not any ambiguity. Those statements are set forth on page 15 of our brief, Sedima, Yeskey, and others. The second point I would make is the best indication of Congress's broad intent is simply the plain terms of the statute. Congress could have enacted a statute that only provided immunity for, say, negligent performance of medical duties. It included no such limitation in 233(a). It could have made the FTCA remedy exclusive of, say, only common law causes of action or State law causes of action, or even existing causes of action. It did not do that. It said it is the exclusive remedy for any other civil action by reason of the same subject matter. Congress could--</text>",2009
4,2009.08-1529-t01,petitioner,"John G. Roberts, Jr.",You're not abandoning it; you're taking it further. You're taking Carlson further. It doesn't have to be -- no?,"<speaker>Elaine J. Goldenberg</speaker><text>I'm very glad, Your Honor.</text>",2009
53,2009.08-7621-t01,petitioner,Sonia Sotomayor,"But isn't that what the court said here? It said, first of all, Roper doesn't command the results you are seeking; and, second, it didn't make its application retroactive. So wasn't it really consistent with 39(a), the Florida court?","<speaker>Bryan Stevenson</speaker><text>Mr. Chief Justice, and may it please the Court: Joe Sullivan was 13 years of age when he was arrested with two older boys, one 15 and one 17, charged with sexual assault, ultimately convicted, and sentenced to life without parole. Joe is one of only two children this age who have ever been sentenced to life without parole for a non-homicide, and no child has received this sentence for non-homicide in the last 18 years.</text>",2009
54,2009.08-7621-t01,petitioner,"Samuel A. Alito, Jr.","Your argument is that because the -- the State judge had to decide whether Roper dictated or required the result that you were asking for, that -- that it's not an independent State ground. That's the argument?","<speaker>Bryan Stevenson</speaker><text>Mr. Chief Justice, and may it please the Court: Joe Sullivan was 13 years of age when he was arrested with two older boys, one 15 and one 17, charged with sexual assault, ultimately convicted, and sentenced to life without parole. Joe is one of only two children this age who have ever been sentenced to life without parole for a non-homicide, and no child has received this sentence for non-homicide in the last 18 years.</text>",2009
55,2009.08-7621-t01,petitioner,"Samuel A. Alito, Jr.","No, but I'm -- I'm interested in how we decide whether it's independent. If you had cited -- if you said Marbury v. Madison dictates this result, well, the judge would have to decide what Marbury v. Madison required. That's a Federal -- that can be characterized as a Federal question. That would make the -- that would make it -- the State law ground not an independent ground?","<speaker>Bryan Stevenson</speaker><text>Mr. Chief Justice, and may it please the Court: Joe Sullivan was 13 years of age when he was arrested with two older boys, one 15 and one 17, charged with sexual assault, ultimately convicted, and sentenced to life without parole. Joe is one of only two children this age who have ever been sentenced to life without parole for a non-homicide, and no child has received this sentence for non-homicide in the last 18 years.</text>",2009
56,2009.08-7621-t01,petitioner,"John G. Roberts, Jr.","Why won't the next case we get be an argument that for a juvenile, particularly one as young as -- as your client, 40 years is too long; 40 years doesn't recognize his capacity for moral development within a reasonable period?","<speaker>Bryan Stevenson</speaker><text>Mr. Chief Justice, and may it please the Court: Joe Sullivan was 13 years of age when he was arrested with two older boys, one 15 and one 17, charged with sexual assault, ultimately convicted, and sentenced to life without parole. Joe is one of only two children this age who have ever been sentenced to life without parole for a non-homicide, and no child has received this sentence for non-homicide in the last 18 years.</text>",2009
57,2009.08-7621-t01,petitioner,"John G. Roberts, Jr.","No, but -- I mean, you look at the Federal Government allows this sentence, right? Thirty-eight States allow this sentence. I just don't understand how you can say there is a consensus--","<speaker>Bryan Stevenson</speaker><text>Mr. Chief Justice, and may it please the Court: Joe Sullivan was 13 years of age when he was arrested with two older boys, one 15 and one 17, charged with sexual assault, ultimately convicted, and sentenced to life without parole. Joe is one of only two children this age who have ever been sentenced to life without parole for a non-homicide, and no child has received this sentence for non-homicide in the last 18 years.</text>",2009
