Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year
25802,2009.08-1521-t01,petitioner,"Samuel A. Alito, Jr.",And your position is that a -- a State or local government could completely ban all firearms?,"<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25803,2009.08-1521-t01,petitioner,"Samuel A. Alito, Jr.","Let me see if I understand your argument. I thought you said a minute ago that if a State or local government were to ban firearms completely, this Court might hold that that violates substantive due process because the right to use a firearm for self-defense is -- might be held to be implicit in the concept of ordered liberty; is that right?","<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25804,2009.08-1521-t01,petitioner,"Samuel A. Alito, Jr.","--If we took the approach that Justice Breyer outlined, would -- why would we not do the same thing with respect to all the applications of all of the amendments that up to this point have been regarded as being completely incorporated, along with all of our decisions? So why would we not look at all of our decisions under the First Amendment and the Fourth Amendment and the Fifth Amendment and the Sixth Amendment, and rank all of those interpretations on some scale of ordered liberty?","<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25805,2009.08-1521-t01,petitioner,"John G. Roberts, Jr.","Well, to get back to Justice Breyer's point, which I'm not sure you answered, is your theory that you simply -- it's not a question of is it in or is it out? But you're saying, well, what is in and what is out, are you?","<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25806,2009.08-1521-t01,petitioner,"John G. Roberts, Jr.",That's how you think Madison went about his job? [Laughter],"<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25807,2009.08-1521-t01,petitioner,"John G. Roberts, Jr.",I'm asking counsel. Do you think that's how Madison went about his job?,"<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25808,2009.08-1521-t01,petitioner,Sonia Sotomayor,"Mr. Feldman, our selective incorporation doctrine under the Due Process Clause does suggest that there are some rights that were fundamental enough to be incorporated and some that are fundamental, but not fundamental enough to be incorporated. We've drawn a line. Is it the ordered liberty concept alone in our jurisprudence that you are relying upon, or is it any other articulation of our incorporation doctrine that supports your view?","<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25809,2009.08-1521-t01,petitioner,"John G. Roberts, Jr.",I'm sorry. Is it the position of the City of Chicago that we should rely on Justice Harlan's dissent in Griswold?,"<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25810,2009.08-1521-t01,petitioner,"John G. Roberts, Jr.","Well, then your answer to Justice Stevens is no, you're not going to follow that approach, right?","<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
25811,2009.08-1521-t01,petitioner,Sonia Sotomayor,Would you be happy if we incorporated it and said reasonable regulation is part of the incorporation? And how do we do that?,"<speaker>Alan Gura</speaker><text>Mr. Chief Justice, and may it please the Court: Although Chicago's ordinances cannot survive the faithful application of due process doctrines, there is an even simpler, more essential reason for reversing the lower court's judgment. The Constitution's plain text, as understood by the people that ratified it, mandates this result. In 1868, our nation made a promise to the McDonald family; they and their descendants would henceforth be American citizens, and with American citizenship came the guarantee enshrined in our Constitution that no State could make or enforce any law which shall abridge the privileges or immunities of American citizenship. The rights so guaranteed were not trivial. The Civil War was not fought because States were attacking people on the high seas or blocking access to the Bureau of Engraving and Printing. The rights secured by the Fourteenth Amendment were understood to include the fundamental rights honored by any free government and the personal guarantees of the--</text>",2009
26305,2009.08-651-t01,petitioner,"John G. Roberts, Jr.","Well, other advice, for example advice about whether to take the stand, that can have significant collateral consequences -- you know, he might lose his job or lose government contracts based on what he says. Is that the sort of advice that would be covered in -- under your position?","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26306,2009.08-651-t01,petitioner,"John G. Roberts, Jr.","Only plead guilty? Not, for example, whether it would be material to the defendant in deciding whether or not to take the stand?","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26307,2009.08-651-t01,petitioner,"Samuel A. Alito, Jr.",Why would it be limited to a decision to plead guilty? What if a decision to plead guilty would have lesser immigration consequences than a guilty verdict after -- after going to trial? Wouldn't you have the same situation there?,"<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26308,2009.08-651-t01,petitioner,"Samuel A. Alito, Jr.","Well, what if -- what if an offer is made for a plea to an offense that would have lesser immigration consequences than the offense for which the person might be convicted if the person goes to trial?","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26309,2009.08-651-t01,petitioner,"Samuel A. Alito, Jr.",And the -- and the attorney doesn't fully apprise the client of the situation?,"<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26310,2009.08-651-t01,petitioner,"Samuel A. Alito, Jr.",But do you see a difference in principle between the two situations with respect to the issue that is before us here?,"<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26311,2009.08-651-t01,petitioner,"Samuel A. Alito, Jr.","Your argument has -- has an appeal because removal is such a harsh consequence, particularly for someone like your client who had been in the United States for a long time. But what troubles me about it is the situation in which the defendant claims, let's say 5 years after entering a guilty plea or after the passage of some time that mis-advice was given and the attorney on the other side is a busy public defender who by that time has handled 500 cases and is unable to remember what, if anything, was said about the immigration consequences of the case. There is nothing in the file. How are those cases going to be handled?","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26312,2009.08-651-t01,petitioner,"Samuel A. Alito, Jr.","Isn't it different in that the ordinary Strickland claim concerns things that happen at trial and relate to strategy in a criminal case, as to which the public defender or other defense attorney presumably has expertise? But what's the answer to this question: The defendant takes the stand and says: My attorney said that, don't worry about it, you are not going to get removed. And the lawyer says: Well, here's my file; I have nothing in this whatsoever about having said anything about removal and I can't remember the particulars of every single conversation I had with this attorney 5 -- with this client, 5 years ago.","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26313,2009.08-651-t01,petitioner,"John G. Roberts, Jr.","Counsel, I suppose -- before a guilty plea is accepted the district court judge is obligated to go through a colloquy to make sure the defendant knows the consequences of accepting the plea. I would suppose if you prevail that that colloquy would have to be expanded to include something like: Do you understand the deportation consequences, if any, of pleading guilty?","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26314,2009.08-651-t01,petitioner,"John G. Roberts, Jr.","Oh, and also drug paraphernalia in the cab. And was there some marijuana in the cab, too?","<speaker>Stephen B. Kinnaird</speaker><text>Mr. Chief Justice, and may it please the Court: The Kentucky Supreme Court announced a categorical rule so restrictive of the Sixth Amendment that the United States Government disavows it. The court held that the Sixth Amendment never provides a remedy to a defendant who pleads guilty to a crime on the false advice of his attorney that he would not be deported as a result. The narrowest ground on which this Court may reverse the Kentucky Supreme Court is to hold that mis-advice claims are cognizable under the Sixth Amendment. Any advice that a lawyer actually gives to a defendant on whether to plead guilty is advice affecting criminal liability. Such advice must meet Sixth Amendment competency standards.</text>",2009
26315,2009.08-651-t01,respondent,"John G. Roberts, Jr.","Mr. Dreeben, we learn in the first year of law school that the line between an affirmative act and failure to act is a difficult one to draw. What if the lawyer says, you're going to face 5 years, and the defendant says, is that all that's going to happen to me? And the lawyer says yes. Is that a failure to advise or is that an affirmative misrepresentation?","<speaker>Michael R. Dreeben</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: There is a fundamental difference between Petitioner's claim that defense counsel has a duty to advise his client about all of the myriad collateral consequences that may stem from a criminal conviction, which the government does not think that a defense counsel has under the Sixth Amendment, and the claim that is focused more precisely on mis-advice given by defense counsel on a material collateral consequence to a defendant.</text>",2009
26316,2009.08-651-t01,respondent,"John G. Roberts, Jr.","I think when we -- when we decide there's no right to counsel, like on collateral review, we don't even look at what happened, right? We don't look and see whether the advice was ineffective, how bad the lawyer was. The idea is if you don't have the right at all, you don't have the right to an effective lawyer.","<speaker>Michael R. Dreeben</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: There is a fundamental difference between Petitioner's claim that defense counsel has a duty to advise his client about all of the myriad collateral consequences that may stem from a criminal conviction, which the government does not think that a defense counsel has under the Sixth Amendment, and the claim that is focused more precisely on mis-advice given by defense counsel on a material collateral consequence to a defendant.</text>",2009
26317,2009.08-651-t01,respondent,"John G. Roberts, Jr.","Isn't that right? Okay. Well, these -- when you are talking about collateral consequences, you don't have a right to counsel on -- with respect to those collateral consequences. I assume there's -- maybe there is -- is there a right to counsel when you are facing a deportation proceeding?","<speaker>Michael R. Dreeben</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: There is a fundamental difference between Petitioner's claim that defense counsel has a duty to advise his client about all of the myriad collateral consequences that may stem from a criminal conviction, which the government does not think that a defense counsel has under the Sixth Amendment, and the claim that is focused more precisely on mis-advice given by defense counsel on a material collateral consequence to a defendant.</text>",2009
26318,2009.08-651-t01,respondent,"John G. Roberts, Jr.","Well, then, if there is no right to counsel, why do we get into whether there is an affirmative misrepresentation or not? Just like in a collateral -- habeas context, we don't care whether there is an affirmative misreputation -- misrepresentation, because there is no right to counsel in the first place.","<speaker>Michael R. Dreeben</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: There is a fundamental difference between Petitioner's claim that defense counsel has a duty to advise his client about all of the myriad collateral consequences that may stem from a criminal conviction, which the government does not think that a defense counsel has under the Sixth Amendment, and the claim that is focused more precisely on mis-advice given by defense counsel on a material collateral consequence to a defendant.</text>",2009
26319,2009.08-651-t01,respondent,"John G. Roberts, Jr.","Not the defendant, but a defendant? In other words, I assume it's an objective inquiry you would make rather than a subjective one?","<speaker>Michael R. Dreeben</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: There is a fundamental difference between Petitioner's claim that defense counsel has a duty to advise his client about all of the myriad collateral consequences that may stem from a criminal conviction, which the government does not think that a defense counsel has under the Sixth Amendment, and the claim that is focused more precisely on mis-advice given by defense counsel on a material collateral consequence to a defendant.</text>",2009
