Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label
26222,2023.22-1218-t01,respondent,Ketanji Brown Jackson," But, if the case is dismissed, they would have to actually file a  new action with the fee and everything else to open up that case to  --which they, by the way, though t should have been in court to begin with because, in my hypothetical, that's where they brought it originally. Why isn't that more burdensome for the overall system than to just allow the district court to put this on a list somewhere and, if the plaintiff wins, be able to entertain a motion for confirmation?","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26223,2023.22-1218-t01,respondent,Ketanji Brown Jackson," You have to pay, don't you?  I mean, you'd have to file a new action. Like, we paid -- the plaintiff says I  paid on day one because I brought this in court and it was whatever the filing fee is. My case got shunted to arbitration. I win. And now you're saying I have to pay another $500  to --","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26224,2023.22-1218-t01,respondent,"John G. Roberts, Jr."," You're saying that it's more trouble to let the thing just sit there than to file a new action, right?  I mean you're saying:  Well, even if it -- even if it's just a stay, you know, it's just sitting there but they've got to keep track of it and whatever and saying the alternative is, file a new lawsuit. It seems to me that the alternative would be a lot more burdensome than just --","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26225,2023.22-1218-t01,respondent,Elena Kagan," Just  --just before you get back to the language, I mean, mightn't the statute of limitations have run if you have to file a new action but the statute of limitations has run in the meantime?  There's no  tolling of the statute of limitations in the circumstance that you're talking about, is there?","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26226,2023.22-1218-t01,respondent,Ketanji Brown Jackson," Counsel, how is that argument consistent with the lang uage that Justice Sotomayor puts forward?  I mean, I understand your point about the overwhelming likelihood is that it's not coming back, but the statute says ""stay until,"" so at least Congress thought that it could come back, right?","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26227,2023.22-1218-t01,respondent,Ketanji Brown Jackson," Right. So doesn't that undermine your argument that we have to read this as though the  -- you know, with an understanding that it's never coming back?","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,incoherent
26228,2023.22-1218-t01,respondent,Brett M. Kavanaugh," I thought ""until"" goes to the verb ""stay""?  Stay until.","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26229,2023.22-1218-t01,respondent,Brett M. Kavanaugh," On your point about Congress's overall objective, if it's dismissed rather than stayed, then that opens up  the interlocutory appellate right, would Congress have wanted that?","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,coherent
26230,2023.22-1218-t01,respondent,"John G. Roberts, Jr."," Thank you, counsel. Thank you. Rebuttal, Mr. Geyser?","<speaker>E. Joshua Rosenkranz</speaker><text> Thank you, Mr. Chief Justice, and may it please the Court:  When Congress directed courts to stay the trial of a case in deference to arbitration, it meant stop the litigation in court. It did not mean you must retain jurisdiction. It did not mean never dismiss, no matter how clear it is that the case will never come back to court. I get that modern lawyers often think of stays and dismissals as two completely distinct animals, but when Congress passed Section 3 a hundred years ago, Congress would not have drawn that stark a distinction. The drafters would have understood that a dismissal was one way to stay a litigation. When Congress intended that a court retain jurisdiction, it used those words in Section 8. Even if that is not the best understanding, this Court should accept it as long as it's plausible. Courts generally have the discretion to dismiss cases without prejudice when no one is asking them to do anything here and now and when another forum is actively adjudicating the case. If Congress wants to revoke that inherent power, it's got to do it clearly, and as Mr. Geyser said, Congress did nothing clearly in this statute. Congress did not issue such a clear direction. Congress does not even mention requiring ongoing jurisdiction. It does not even prohibit dismissing. Congress passed  Section 3 to enforce contractual obligations to arbitrate and to avoid parallel litigation in court, not to encourage parallel litigation and reward plaintiffs who violate their contracts by suing in court. I welcome the Court's questions.</text>",2023,Incoherent
26770,2023.22-1008-t01,petitioner,Clarence Thomas, Do you have any examples of accrual cases or questions where the injury and the unlawful conduct are on different dates?,"<speaker>Bryan K. Weir</speaker><text> Mr. Chief Justice, and may it please the Court:  Corner Post opened for business in 2018. Since then, it's paid several hundred thousand dollars in debit card fees that it thinks are unlawful. But the government says that Corner Post's clock to challenge those fees actually started in 2011, seven years before Corner Post pumped a single gallon of gas. The government is wrong. Corner Post's clock started when it swiped its first debit card and paid its first fee. That is the right outcome here for three main reasons. First and most importantly, the text. Section 2401's limitations period starts when a claim ""first accrues.""  This Court has said that phrase means the clock starts only once a plaintiff can sue, and this Court has also said that an APA plaintiff can sue only once it's first harmed by regulation. We just want the  Court to apply those settled p rinciples. By contrast, the government wants a special rule that contradicts how accrual statutes have worked since at least the 1830s. That government-only carveout would convert Section 2401 into a repose -based statute like the Hobbs Act. But Congress knows exactly how to craft repose-based statutes when it wants to, and it hasn't done so for APA claims. Second, with no textual foothold, the government resorts to policy arguments. It says that siding with Corner Post will undermine reliance interests because it will let plaintiffs challenge rules that are older than six years. But challenges to those rules already happen all the time in the as-applied context, and the government ad mits that as-applied challenges have no time limit. Third, if Congress's textual choice leads to outcomes that the government doesn't like, this Court has said that those concerns should be addressed to Congress, not to this Court. This Court's role is simply to enforce  the value judgments that Congress has already made. We ask that it do so here. I welcome the Court's questions.</text>",2023,coherent
26771,2023.22-1008-t01,petitioner,Clarence Thomas, No. Do you have -- so do you have any other cases like yours?,"<speaker>Bryan K. Weir</speaker><text> Mr. Chief Justice, and may it please the Court:  Corner Post opened for business in 2018. Since then, it's paid several hundred thousand dollars in debit card fees that it thinks are unlawful. But the government says that Corner Post's clock to challenge those fees actually started in 2011, seven years before Corner Post pumped a single gallon of gas. The government is wrong. Corner Post's clock started when it swiped its first debit card and paid its first fee. That is the right outcome here for three main reasons. First and most importantly, the text. Section 2401's limitations period starts when a claim ""first accrues.""  This Court has said that phrase means the clock starts only once a plaintiff can sue, and this Court has also said that an APA plaintiff can sue only once it's first harmed by regulation. We just want the  Court to apply those settled p rinciples. By contrast, the government wants a special rule that contradicts how accrual statutes have worked since at least the 1830s. That government-only carveout would convert Section 2401 into a repose -based statute like the Hobbs Act. But Congress knows exactly how to craft repose-based statutes when it wants to, and it hasn't done so for APA claims. Second, with no textual foothold, the government resorts to policy arguments. It says that siding with Corner Post will undermine reliance interests because it will let plaintiffs challenge rules that are older than six years. But challenges to those rules already happen all the time in the as-applied context, and the government ad mits that as-applied challenges have no time limit. Third, if Congress's textual choice leads to outcomes that the government doesn't like, this Court has said that those concerns should be addressed to Congress, not to this Court. This Court's role is simply to enforce  the value judgments that Congress has already made. We ask that it do so here. I welcome the Court's questions.</text>",2023,incoherent
26772,2023.22-1008-t01,petitioner,Clarence Thomas, Where you  -- where the  -- the injury occurs long after the rule is adopted?,"<speaker>Bryan K. Weir</speaker><text> Mr. Chief Justice, and may it please the Court:  Corner Post opened for business in 2018. Since then, it's paid several hundred thousand dollars in debit card fees that it thinks are unlawful. But the government says that Corner Post's clock to challenge those fees actually started in 2011, seven years before Corner Post pumped a single gallon of gas. The government is wrong. Corner Post's clock started when it swiped its first debit card and paid its first fee. That is the right outcome here for three main reasons. First and most importantly, the text. Section 2401's limitations period starts when a claim ""first accrues.""  This Court has said that phrase means the clock starts only once a plaintiff can sue, and this Court has also said that an APA plaintiff can sue only once it's first harmed by regulation. We just want the  Court to apply those settled p rinciples. By contrast, the government wants a special rule that contradicts how accrual statutes have worked since at least the 1830s. That government-only carveout would convert Section 2401 into a repose -based statute like the Hobbs Act. But Congress knows exactly how to craft repose-based statutes when it wants to, and it hasn't done so for APA claims. Second, with no textual foothold, the government resorts to policy arguments. It says that siding with Corner Post will undermine reliance interests because it will let plaintiffs challenge rules that are older than six years. But challenges to those rules already happen all the time in the as-applied context, and the government ad mits that as-applied challenges have no time limit. Third, if Congress's textual choice leads to outcomes that the government doesn't like, this Court has said that those concerns should be addressed to Congress, not to this Court. This Court's role is simply to enforce  the value judgments that Congress has already made. We ask that it do so here. I welcome the Court's questions.</text>",2023,coherent
