Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label
34837,2023.23-108 -t01,respondent,Neil Gorsuch, How do you know if it's wrongful if it's --  if it's perfectly legal?,"<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,incoherent
34838,2023.23-108 -t01,respondent,Neil Gorsuch," I mean, is it a sin? Are we now talking about something that, you know  -- you know, something that would be a --  a venal sin, or does it have to be a mortal one?","<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,incoherent
34839,2023.23-108 -t01,respondent,Neil Gorsuch," I'm asking what the government's position is on ""corruptly"" and mens rea, and you say it has to be unlawful  or wrongful. And wrongful in what sense?","<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,Incoherent
34840,2023.23-108 -t01,respondent,Neil Gorsuch," So a gift of pornography, as --  as --  as your counsel  -- friend on the other side pointed out in her opening,  is -- is  --  would that count in the government's view?","<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,incoherent
34841,2023.23-108 -t01,respondent,Brett M. Kavanaugh," That  -- that defeats your whole theory --  I'm sorry -- because, if the public act was done, completed, I've done --  we're done with the new zoning reg, we're done with the new school board decision, and then the gratuity, the gift, the thank you arrives, you're still going to prosecute those cases as corrupt under your theory of what ""corruptly"" means, correct?","<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,coherent
34842,2023.23-108 -t01,respondent,"Samuel A. Alito, Jr.", Does this provision apply to campaign contributions?,"<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,incoherent
34843,2023.23-108 -t01,respondent,"Samuel A. Alito, Jr.", So where do you get  -- how does that fit into the statutory language?,"<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,coherent
34844,2023.23-108 -t01,respondent,Elena Kagan," Well,  how -- how about this?  I mean, this statute applies to more than government officials. It applies to pretty much every hospital. It applies to pretty much every university. So let's say billionaire patient comes to a hospital and gets extra special treatment. He gets appointments when nobody else would get it. He gets surgery scheduled when nobody else would. And --  and it's all done because everybody knows he's a billionaire patient, and they're hoping that he'll give an eight-figure gift to the hospital. How about that?  Does that fit?","<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,coherent
34845,2023.23-108 -t01,respondent,Elena Kagan, No. I'm just saying they treat him really super nicely because they are very hopeful and  -- that he's going to recompense them for all the special consideration that they've given. Does that fit or does it not fit?,"<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,coherent
34846,2023.23-108 -t01,respondent,Elena Kagan," Well, but there's a jury that's going to decide whether they're committing wrongdoing or not, and a jury might say that sounds pretty corrupt. And all I'm suggesting is that given that this --  that this statute applies not just to government officials but to pretty much, like, every important institution in America, I mean, that seems quite extraordinary that when you do stuff hoping, thinking it might earn you a big gift, even if it's just for the institution, not to put in your own pocket, that --  that that would land you 10 years in prison?","<speaker>Colleen E. Roh Sinzdak</speaker><text> Mr. Chief Justice, and may it please the Court: The federal government needs to ensure the money it appropriates to local governments for public benefits is allocated in a way that maximizes the benefits to its citizens, not the rewards for local officials. Congress, therefore, enacted Section 666 to bar officials from corruptly accepting payments with the intent to be influenced or rewarded in connection with their official duties. Petitioner asks this Court to weaken Section 666's protection for the public fisc by holding that a person does not violate Section 666 when he corruptly solicits a payment with the intent to be rewarded unless he has also agreed to accept the reward beforehand. But that requirement of a beforehand- agreement finds no basis in the statutory text. The plain meaning of ""reward"" readily covers a payment given in return for an official action or decision that is already complete. So a police chief who sends his officers to foil a burglary at a store and then demands the store owner pay him $10,000 for his officers' work, he acts with the intent to be rewarded. A safety inspector who issues a building permit for a dangerous project and then solicits a $30,000 payment acts with the intent to be rewarded. And a mayor who steers a contract for a particular business and then asks that business to pay him $13,000 for the contract acts with the intent to be rewarded, whether or not the contractor agreed to give him the reward before the contract closed. Petitioner's argument to the contrary ignores both the plain meaning of the term ""rewarded"" and the statutory history. In 1984, Congress enacted a flat bar on the acceptance of bribes and gratuities. It was modeled dire ctly on the one in Section 201(c) that applies to federal employees. In 1986, Congress narrowed that bar to carve out a subset of only the most culpable gratuities by adding a corruptly mens rea and an express exception for bona fide salary and benefits paid in the ordinary course of business. Now Congress's textual fix worked. Petitioners haven't pointed to any real -world examples of Section 666 prosecutions for the sort of innocuous gift -giving activity that occurs in the ordinary course of business, and I'm happy to explain why the  -- the two examples in their reply brief really just aren't what they are describing. But the Court should therefore reject Petitioner's invitation to artificially narrow the reach of Section 666. I welcome the Court's questions.</text>",2023,coherent
