Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label
34267,2022.21-1449-t01,petitioner,Amy Coney Barrett,"You know, and so the government points out that, you know, the -- the standard for a motion to dismiss assumes the facts are true, that the Board here is engaged in some factual discovery, and -- and showed that maybe it's not as clear-cut as it might reflect on the pleadings. So can you address that?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
34268,2022.21-1449-t01,petitioner,Amy Coney Barrett,"Doesn't Garmon do something a little bit different? Didn't Garmon route both these potentially factual disputes and legal disputes? Garmon is a very different kind of -- well, not very different, but it's certainly a different and more expansive kind of preemption.","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,Coherent
34269,2022.21-1449-t01,petitioner,Elena Kagan,"Why -- why is it that there is such a sharp distinction in your mind between the legal questions and the factual questions? I mean, I suspect, in most of these cases, what is going to happen in the end is that it's going -- the critical question is going to be a mixed question of law and fact, and the -- whoever is the decisionmaker is going to have to figure out what the appropriate law is and is going to have to figure out what the appropriate facts are --","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
34270,2022.21-1449-t01,petitioner,Ketanji Brown Jackson,"-- there was not a Garmon issue in Bill Johnson, right?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
34271,2022.21-1449-t01,petitioner,Ketanji Brown Jackson,"Could a state court decide -- if this was sent back to them, could the state court say what Justice Sotomayor suggested, which is now that we have a pending complaint, we're going to step aside, either as a matter of abstention or whatever?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
34272,2022.21-1449-t01,petitioner,Ketanji Brown Jackson,"That's not what we'd be saying. We'd be -- we're talking about preemption here, meaning does the federal court -- or does the federal law preclude the state. What I'm asking is, fine, we say -- even if we agree with you that Garmon preemption apply -- does not apply and, therefore, we return it to the state, could the state say, in light of the fact that the Board is now considering this, we are going to abstain?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
34273,2022.21-1449-t01,petitioner,Clarence Thomas,"Mr. Francisco, the -- can you tell me any other area where preemption works as it works in -- in this area? How does it -- how does it normally work, let's say in Wyeth or some of the other preemption cases? How does it come into play?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,incoherent
34274,2022.21-1449-t01,petitioner,Clarence Thomas,"The -- but going back to your point about the determination of a preemption -- of preemption, is there any case similar to this? I mean, we've had field preemption, obstacle --","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
34275,2022.21-1449-t01,petitioner,Clarence Thomas,"-- preemption, conflict preemption. Is there any other case where we have had this arguably protected preemption?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,incoherent
34276,2022.21-1449-t01,petitioner,Sonia Sotomayor,"I -- I'm a little confused. This was decided on a motion to dismiss, correct?","<speaker>Noel J. Francisco</speaker><text>Mr. Chief Justice, and may it please the Court: The Court and the Board have long recognized that the intentional destruction of an employer's property in the course of a labor dispute is not protected concerted activity. That's why steelworkers can't walk out in the middle of a molten iron pour. It's why federal security guards can't leave their posts in the middle of a terrorist threat. It's why a ferryboat crew can't drive their boat out into the middle of the river and abandon ship. And it's why in this very case the government agrees that the conduct alleged in this complaint isn't even arguably protected. The more substantial question then is, who gets to decide whether the facts alleged in the complaint are true? The state court or the Board? This Court answered that question in Bill Johnson's. If the facts alleged aren't even arguably protected, then the court decides the facts. If the allegations are true, it can award relief. And if they're not, the claim fails, either because it's preempted or because it fails under state law. This division of authority makes sense. Garmon held that the Board's interests in ensuring a uniform legal interpretation of the statute is sufficient to override the state's interests in adjudicating state tort claims, but it doesn't have a similar interest in resolving the facts. So, if the complaint alleges clearly unprotected conduct and the only issue is whether those allegations are true, the state court gets first crack at resolving the facts. That's probably why in this very case the regional director didn't even file his complaint until after the Washington Supreme Court's decision, instead of at the outset, which, under the union's view, would have prevented four years of wasteful litigation. The Court should therefore reverse the decision below and allow the state courts to adjudicate Glacier's non-preempted state court complaint. And I'd be happy to address any questions Your Honors may have.</text>",2022,coherent
