Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year
24889,2016.15-1256-t01,respondent,"John G. Roberts, Jr.","Was there any -- you know, I -- one source of the difficulty we're having, it seems to me, is that the Exoneration Act was addressed to some -- a situation very different than what we have here. It was addressed to, you know, someone wrongfully imprisoned for 20 years and the State felt some obligation to remedy that at least in a symbolic way. But in order to qualify for that you do need to show all these other things. And -- I mean, is it completely settled? I guess we have the decision from the Colorado supreme court that that same act applies, and this strikes me as a very different situation.","<speaker>Frederick R. Yarger</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The dispositive question in this case is substantive, not procedural. Petitioners are not claiming that they've been denied an opportunity to prove that they are -- that they meet the substantive elements of the Colorado Exoneration Act. Instead --</text>",2016
24890,2016.15-1256-t01,respondent,Elena Kagan,"General, you said a couple of times that if -- if we were to look at this as this is not public property once the conviction is vacated, that instead it once again becomes the criminal defendant's property, the acquitted defendant's property, if that were true what kind of procedure would you have to set up to return the property, do you think?","<speaker>Frederick R. Yarger</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The dispositive question in this case is substantive, not procedural. Petitioners are not claiming that they've been denied an opportunity to prove that they are -- that they meet the substantive elements of the Colorado Exoneration Act. Instead --</text>",2016
25149,2016.15-628-t01,petitioner,"John G. Roberts, Jr.","Maybe I'm missing -- maybe one of us is missing the import of the question. Are -- are you suggesting that if two people get together, one of them has inside information and he says to the other person, why don't the two of us -- why don't you trade on that, and then you and I will split the proceeds, that that's not covered?","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25150,2016.15-628-t01,petitioner,Sonia Sotomayor,"Don't you think that his brother's statement -- when he was asked about trading by Maher, the younger brother, he said, I owe somebody money. Isn't that most naturally read to be either give me the money to pay this person back or give me information that lets me pay him back? Isn't that always the quid pro quo of a gift, that you believe that if you give someone a gift, it's going to cost you one way or another? You're going to give them something of value, or you're going to substitute money for the gift, or you're going to do something that saves you money by giving the tip.","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25151,2016.15-628-t01,petitioner,Elena Kagan,"Ms. Shapiro, let me give you a hypothetical. Let's suppose I would like to give a gift to a friend of mine, but it's just too expensive for me to give it. And then I pass a coworker's desk, and I see a hundred dollar bill sitting there, and I take the hundred dollar bill; and now I can give a gift that I had wanted to give, but I couldn't. Now, have I benefitted from stealing the hundred dollar bill?","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25152,2016.15-628-t01,petitioner,Elena Kagan,"Yes, you have. And why should the issue be any different if, instead of stealing the hundred dollar bill off my coworker's desk, I instead steal information and give the gift of that information rather than give a gift of cash?","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25153,2016.15-628-t01,petitioner,Sonia Sotomayor,"But Congress doesn't define what's deceptive or manipulative or -- what's the third word? -- what defrauds. It has general words. Don't devise a scheme that does these things. The law has for ages said that the failure to -- to speak when you're obligated to; i.e., an insider who doesn't disclose that he's using your information is an omission that's been, classically, a fraud. So I don't understand why you keep saying that the law doesn't define this.","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25154,2016.15-628-t01,petitioner,"John G. Roberts, Jr.","But you agree that the -- you phrased it in terms of a concrete personal benefit. I take it you agree it doesn't have to be purely financial? The example is the government gave a preference for a child in college admissions, romantic favors. The personal benefit you say just has to be tangible and concrete, but it doesn't have to be money, right?","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25155,2016.15-628-t01,petitioner,Sonia Sotomayor,"If we disagree with you because of the gift language of Dirks, how else could you suggest to limit liability? What other ways are there to take care of someone who -- closer cases that exist? Lisser has given us one proposal. What's yours? Besides the fact it has to be a tangible benefit.","<speaker>Alexandra A. E. Shapiro</speaker><text>Mr. Chief Justice, and may it please the Court: In case after case -- McNally, Skilling, and McDonald, to name just a few -- this Court has construed Federal criminal statutes narrowly to avoid serious separation of powers and vagueness problems. This case presents those same constitutional concerns, but to a far greater degree, because no statute defines the elements of the crime. The Court should limit this crime to its core, as it did in Skilling, and that core is the insider's abuse of confidential corporate information for personal profit. Unless and until Congress enacts a definition, the crime should be limited to trading by the insider or its functional equivalent -- equivalent where the insider tips another person in exchange for a financial benefit.</text>",2016
25156,2016.15-628-t01,respondent,"John G. Roberts, Jr.","But not everything is a -- is a gift just because it's disclosed. I mean a -- social acquaintances, you know, that people say we're all going away for the weekend, why don't you join us? I can't, I'm working on this Google thing, or something like that, and it means something to the other people. You wouldn't call that a gift. You'd call it a social interchange. And maybe it's, you know, something he should have been more careful about saying, but it's quite different than a gift. And it seems to me that, however you read Dirks, it certainly doesn't go beyond gifts.","<speaker>Michael R. Dreeben</speaker><text>Mr. Chief Justice, and may it please the Court: Under a pecuniary gain limitation to the personal benefit test in Dirks, a corporate insider possessing very valuable nonpublic material information could parcel it out to favored friends, family members and acquaintances who could all use it in trading without the knowledge of the public or the investors on the other side of the trade. This would be deleterious to the integrity of the securities markets. It would injure investor confidence, and it would contradict a 33-year-old precedent of this Court that was designed to announce the circumstances in which material nonpublic information possessed by an insider could not be used.</text>",2016
