Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year
7780,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","What if the only thing counsel said was, we'd like this testing, we really don't know what claims we might bring, and we really don't know how the testing might assist any claims that we might bring, but we just want to see whether anything pops up? Is that enough?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7781,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","They would probably not be enough. We won't even -- okay. What's wrong with saying you have to make a connection with AEDPA? This is a habeas -- this is a habeas proceeding, and whatever you get, you're going to have to be able to get before the court that's going to decide the habeas petition. What's wrong with saying that? So identify the claims that you're thinking of. Explain what evidence you think you may get from the testing. Explain how you think you would be able to get that evidence before the court in the habeas proceeding. Why is that so -- why is that so onerous?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7782,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","May I ask you a question about your argument on jurisdiction? From what you said this morning, it wasn't clear to me whether your argument is that no transport order -- that the -- the granting of a transport order may never be appealable under the collateral order doctrine or whether there's a lack of appellate jurisdiction here only because of the specific facts involved, it wasn't a long trip, et cetera. Which is it?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7783,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","So -- so, if we return to -- to the Tiger Man, so suppose that the order is to transport the Tiger Man from one part -- you know, all the way across the country for a period of treatment that's going to last for 45 days and the district court says and he's not to be shackled in a way that's going to make him miserable during -- during this trip. That's not -- you would say, well, that's -- you can't appeal that?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7784,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","So we -- you know, for between that and -- and traveling across the street, there are all sorts of gradations. Why shouldn't it just be the rule that these are appealable? What's the big deal about that?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7785,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","No, it's a question of statutory interpretation. And we interpreted 1291 the way we did, and we practically never undo our decisions on statutory interpretation, and -- and, you know, it's not a final decision, it doesn't necessarily mean the final order in the case. That's not -- you know, that's not a -- a necessary semantic interpretation of that phrase. It could be exactly what Cohen says, a final decision on a particular discrete matter. So why this -- you know, why draw this line?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7786,2021.21-511-t01,petitioner,"Samuel A. Alito, Jr.","Well, let me stop you there. It is unreviewable because, if Tiger Man escapes or kills somebody during his trip, there's no way that's going to be remedied at the end of the case, right?","<speaker>Benjamin M. Flowers</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Justice Jackson long ago warned against giving the convict population of the country new and unprecedented opportunities to litigate until they serve their sentences or make the best of increased opportunities to escape. The Sixth Circuit here blessed precisely the sort of opportunity he warned of. It held that when a federal statute prohibits ordering a prisoner's transportation with a writ of habeas corpus, courts may instead order transportation under the All Writs Act. But courts have no such power. Every All Writs order must be agreeable to the usages and principles of law, meaning the traditional writs as altered by statute. Transportation orders must be agreeable to habeas law because habeas writs were the only traditional writs used for ordering the transportation of prisoners. So, when a federal habeas statute prohibits ordering transportation with a writ of habeas corpus in a particular situation, courts may not evade that prohibition by issuing a transportation order under the All Writs Act. But the order here was improper for a second reason regardless. Every All Writs Act order must be necessary or appropriate in aid of the issuing court's jurisdiction. The order here doesn't qualify because it evades the rules governing discovery in habeas cases and facilitates the development of evidence that no habeas court can even consider. All that leaves only the question whether the circuit had jurisdiction in this case, and it did. The warden satisfied all three elements of the collateral order doctrine. First, the order here is conclusive. Second, the question whether the All Writs Act empowers a federal court to interfere with the sovereign's management of its own prisons is both important and separate from the merits. And, finally, the state cannot -- states cannot meaningfully protect themselves from transportation orders unless they're allowed to appeal immediately. Regardless, the warden moved in the alternative for mandamus relief. If the Court thinks the collateral order doctrine doesn't apply, it should remand with instructions to issue a writ of mandamus correcting the district court's egregiously wrong and dangerous decision. I welcome your questions.</text>",2021
7969,2021.21-418-t01,petitioner,Clarence Thomas,"Mr. Clement, just so I'm clear, are you pursuing -- below, you had a free exercise claim and you had a free speech claim. Which are you pursuing? Are you pursuing both now, or are you pursuing them separately, or is this sort of a hybrid claim argument you're making?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: When Coach Kennedy took a knee at midfield after games to say a brief prayer of thanks, his expression was entirely his own. That private religious expression was doubly protected by the Free Exercise and Free Speech Clauses. When the School District fired him for that fleeting religious exercise out of endorsement concerns, it not only violated the First Amendment, but it -- it ignored a veritable wall of this Court's precedents that make clear that a school does not endorse private religious speech just because it fails to censure it. As much as the District would like to change the subject, the record is clear that Coach Kennedy was fired for that midfield prayer, not for any earlier practices. And the record is equally clear that the District's sole reason for its actions was out of endorsement concerns, not concerns for band members' safety or how many players joined the coach in the prayer. In fact, Coach Kennedy was disciplined for events at two games in particular, October 23 and October 26. At the first of those games, it is undisputed that no one joined the coach in his prayer. Nonetheless, that solo prayer was Exhibit A in his firing. Exhibit B was the October 26 game, when no players joined him in the prayer. Yet, nonetheless, the District, throughout this case, both contemporaneously and to the EEOC and in deposition, has confirmed that the sole driving force behind its actions has been avoiding endorsement. The Ninth Circuit held that the District's actions not only comply with the First Amendment but are compelled by it. That decision is flatly inconsistent with this Court's precedents. The Ninth Circuit's government speech holding ignores this Court's statement in Garcetti that -- that -- to avoid overly broad job descriptions. And the Ninth Circuit's Establishment Clause holding fails to grasp a basic teaching of this Court's cases that has been said over and over again and is simple enough for even young students to understand, that the government does not endorse all private religious speech just because it takes place on the school side of the gates. I welcome the Court's questions.</text>",2021
7970,2021.21-418-t01,petitioner,Clarence Thomas,"So where does Garcetti fit in? I mean, it seems as though that's muddying the water a little bit because you would not normally think of a free exercise claim as being amenable to Garcetti.","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: When Coach Kennedy took a knee at midfield after games to say a brief prayer of thanks, his expression was entirely his own. That private religious expression was doubly protected by the Free Exercise and Free Speech Clauses. When the School District fired him for that fleeting religious exercise out of endorsement concerns, it not only violated the First Amendment, but it -- it ignored a veritable wall of this Court's precedents that make clear that a school does not endorse private religious speech just because it fails to censure it. As much as the District would like to change the subject, the record is clear that Coach Kennedy was fired for that midfield prayer, not for any earlier practices. And the record is equally clear that the District's sole reason for its actions was out of endorsement concerns, not concerns for band members' safety or how many players joined the coach in the prayer. In fact, Coach Kennedy was disciplined for events at two games in particular, October 23 and October 26. At the first of those games, it is undisputed that no one joined the coach in his prayer. Nonetheless, that solo prayer was Exhibit A in his firing. Exhibit B was the October 26 game, when no players joined him in the prayer. Yet, nonetheless, the District, throughout this case, both contemporaneously and to the EEOC and in deposition, has confirmed that the sole driving force behind its actions has been avoiding endorsement. The Ninth Circuit held that the District's actions not only comply with the First Amendment but are compelled by it. That decision is flatly inconsistent with this Court's precedents. The Ninth Circuit's government speech holding ignores this Court's statement in Garcetti that -- that -- to avoid overly broad job descriptions. And the Ninth Circuit's Establishment Clause holding fails to grasp a basic teaching of this Court's cases that has been said over and over again and is simple enough for even young students to understand, that the government does not endorse all private religious speech just because it takes place on the school side of the gates. I welcome the Court's questions.</text>",2021
7971,2021.21-418-t01,petitioner,Clarence Thomas,But how could you make a free exercise claim and say it's a part of his job?,"<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: When Coach Kennedy took a knee at midfield after games to say a brief prayer of thanks, his expression was entirely his own. That private religious expression was doubly protected by the Free Exercise and Free Speech Clauses. When the School District fired him for that fleeting religious exercise out of endorsement concerns, it not only violated the First Amendment, but it -- it ignored a veritable wall of this Court's precedents that make clear that a school does not endorse private religious speech just because it fails to censure it. As much as the District would like to change the subject, the record is clear that Coach Kennedy was fired for that midfield prayer, not for any earlier practices. And the record is equally clear that the District's sole reason for its actions was out of endorsement concerns, not concerns for band members' safety or how many players joined the coach in the prayer. In fact, Coach Kennedy was disciplined for events at two games in particular, October 23 and October 26. At the first of those games, it is undisputed that no one joined the coach in his prayer. Nonetheless, that solo prayer was Exhibit A in his firing. Exhibit B was the October 26 game, when no players joined him in the prayer. Yet, nonetheless, the District, throughout this case, both contemporaneously and to the EEOC and in deposition, has confirmed that the sole driving force behind its actions has been avoiding endorsement. The Ninth Circuit held that the District's actions not only comply with the First Amendment but are compelled by it. That decision is flatly inconsistent with this Court's precedents. The Ninth Circuit's government speech holding ignores this Court's statement in Garcetti that -- that -- to avoid overly broad job descriptions. And the Ninth Circuit's Establishment Clause holding fails to grasp a basic teaching of this Court's cases that has been said over and over again and is simple enough for even young students to understand, that the government does not endorse all private religious speech just because it takes place on the school side of the gates. I welcome the Court's questions.</text>",2021
