Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label,skill_labels_raw
20779,2022.22-148-t01,petitioner,Neil Gorsuch,Okay. And those are things that are grounded in the statute and its -- and its traditional interpretations?,"<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""clarifying_statutory_grounding"",
    ""reasoning"": ""The question seeks to confirm whether the arguments presented are based on the statute and its traditional interpretations, aiming to understand the foundation of the claim in the context of the Lanham Act.""
}"
20782,2022.22-148-t01,petitioner,"Samuel A. Alito, Jr.",Did you agree with the suggestion that the First Amendment does not protect speech that is misleading?,"<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""probing_first_amendment_application"",
    ""reasoning"": ""The question investigates the speaker's stance on the relationship between the First Amendment and misleading speech, to understand how they think the amendment should be applied in this context.""
}"
20784,2022.22-148-t01,petitioner,Ketanji Brown Jackson,"So why isn't that the threshold test? Why -- why don't we just ask that at the beginning of all of this? With respect to any argument about trademark in this way, why don't we ask, would a customer, you know, mistakenly believe that this thing came from Jack Daniel's, was sponsored by Jack Daniel's? Why do we need a Rogers test that is importing, you know, these other kinds of criteria that don't seem to be grounded directly in -- in -- in the statute?","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""challenging_alternative_frameworks"",
    ""reasoning"": ""The question challenges the need for the Rogers test and suggests a simpler, more direct approach to evaluating trademark infringement, questioning why the Court can't just focus on customer confusion.""
}"
20786,2022.22-148-t01,petitioner,Neil Gorsuch,"Well, what if -- what if -- what if -- what if we did remand this case, as the Solicitor General suggests, and say we're not sure where this Rogers thing comes from, but we do think that the district court may not have given adequate weight to the fact that this is a parody and the proximity and the -- and the differences in the label in its analysis? Would -- would -- would you have any objection to that?","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""evaluating_alternative_procedural_outcomes"",
    ""reasoning"": ""The question is considering an alternative outcome in the case, where the court would remand the case and instruct the district court to give more weight to the fact that the dog toy is a parody. This requires the respondent to think about the implications of such an outcome and whether they would object to it, rather than simply advocating for their original position.""
}"
20787,2022.22-148-t01,petitioner,Elena Kagan,"You're using this, as your complaint says, as your registration on the other products say, as the placement of your hangtag says, you're using it as a source identifier. It seems like just not a First Amendment Rogers kind of case, and the First Amendment Rogers kind of case, I think what this argument suggests is, those are hard questions. Why -- why don't you -- why -- I guess the question is, why aren't you leagues from Rogers?","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""distinguishing_precedent_from_facts"",
    ""reasoning"": ""The question asks the attorney to explain why their case should not be treated similarly to the Rogers case, which established an exception to the Lanham Act for expressive works, by highlighting the differences between the facts of the two cases and the role of the mark as a source identifier.""
}"
20788,2022.22-148-t01,petitioner,Ketanji Brown Jackson,"Would you object if Jack Daniel's was doing that to a test that would say, when you were sued -- I mean, if -- if VIP was doing that, to a test that would say is this item being used as a source identifier for this product in a way that would confuse people into thinking that Jack Daniel's was actually sponsoring or it was made by Jack Daniel's or whatever? Would you object to that being really the primary question that is being asked?","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""clarifying_legal_test_application"",
    ""reasoning"": ""The question seeks to understand how the lawyer would react to a specific test being applied to determine confusion, and whether they would object to that test being used to assess if the item is being used as a source identifier in a way that would confuse people.""
}"
20789,2022.22-148-t01,petitioner,Ketanji Brown Jackson,"Right. Rather than -- rather than does this have artistic value, is it explicitly misleading, all of these other questions, why isn't the question just whether people, in looking at this, a reasonable person, et cetera, the way the Lanham Act I understood directs courts to look at, are people confused into believing that Jack Daniel's created this, sponsored this, or whatever?","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""seeking_clarity_on_applicable_legal_standard"",
    ""reasoning"": ""The question seeks to understand why the court should consider factors such as artistic value and explicit misleadingness, rather than focusing solely on the likelihood of confusion as stated in the Lanham Act.""
}"
20790,2022.22-148-t01,petitioner,Ketanji Brown Jackson,And you don't think that could be taken care of through the factors in the Lanham Act?,"<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""evaluating_statutory_application"",
    ""reasoning"": ""The question assesses whether the Lanham Act's existing factors can address the issue at hand, rather than relying on exceptions or external considerations, thus evaluating the Act's applicability to the case.""
}"
20791,2022.22-148-t01,petitioner,Ketanji Brown Jackson,"Isn't that the government's position in this case? They say, just do it under the Lanham Act and have -- send it back and have parody taken into account.","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""identifying_alternative_views"",
    ""reasoning"": ""The question asks if the position being presented is similar to that of the government, suggesting that the Court should consider alternative perspectives or approaches, in this case, the government's position on handling parody under the Lanham Act.""
}"
20793,2022.22-148-t01,petitioner,Sonia Sotomayor,"The Ninth Circuit and other -- the government is proposing and Petitioner that -- that noncommercial is anything you buy or sell, and you've answered that, but they also make the point that saying that noncommercial is anything that has speech in it is too broad, that that would do away with the exception for parody, and that itself would undermine the trademark dilution definition. You wouldn't even need noncommercial because the definition says that it applies only to the goods that are in commerce, so why would you need the word noncommercial at all?","<speaker>Lisa S. Blatt</speaker><text>Mr. Chief Justice, and may it please the Court: This case involves a dog toy that copies Jack Daniel's trademark and trade dress and associates its whiskey with dog poop. After a four-day trial, the district court found both infringement and dilution. The Ninth Circuit erroneously reversed both holdings. As to infringement, the Ninth Circuit did not disturb the trial court's finding of likelihood of confusion. It instead reversed by applying an exception to the Lanham Act that the Second Circuit in Rogers versus Grimaldi invented for movie titles. Under Rogers, an expressive work is allowed to confuse as long as the use of a mark is artistically relevant and not explicitly misleading. But the Lanham Act has no exceptions for expressive works. It bars using marks for any goods when likely to cause confusion as to origin, sponsorship, or approval. Artistic relevance has nothing to do with confusion, and both implicit and explicit uses can confuse. Nor does constitutional avoidance justify Rogers. Rogers doesn't plausibly construe any text, and there are no First Amendment issues to avoid. Trademarks are ancient property rights that necessarily restrict speech to protect investment in goodwill and prevent consumer confusion, and parodies can be confusing. Now, as a practical matter, parodies won't confuse when differences in marks, markets, or message, typically ridicule, signal that the brand company didn't make the joke. But absent these features, pervasive copying and trading off a brand's goodwill tends to confuse. And survey results showing consumer confusion indicate that the parodist did too much copying and not enough distinguishing. As to dilution, the Ninth Circuit held that the exclusions for noncommercial use mean noncommercial speech. That holding renders neighboring exclusions superfluous, and it nullifies Congress's decision to limit the parody exclusion to uses other than as a designation of source. This Court should give noncommercial use its ordinary meaning, a use not involving the buying and selling of goods. I welcome your questions.</text>",2022,coherent,"{
    ""property"": ""challenging_statutory_interpretation_with_alternative_definitions"",
    ""reasoning"": ""The question presents an alternative definition of 'noncommercial' proposed by other parties, including the Ninth Circuit and the government, and challenges the respondent's interpretation by suggesting that a broader definition would render certain exceptions unnecessary and undermine the trademark dilution definition.""
}"
